CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,is_attrited,cluster,segment,pca_x,pca_y,activity_score,activity_category,future_churn_candidate,Income_Category_enc,Card_Category_enc,churn_probability,risk_label
713843283,Existing Customer,41,F,3,Unknown,Married,Unknown,Silver,34,5,3,3,34516.0,2053,32463.0,1.034,1487,26,0.733,0.059,0,3,Premium Customers,-0.6016126822915078,-3.048678734269412,0.2317,High Risk,0,5,3,0.0053253714,Loyal
779155158,Existing Customer,53,M,3,Graduate,Married,$120K +,Blue,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43,0,4,Deal Hunters,-1.7811140943999837,0.1509096658063906,0.3403,Inactive,0,0,0,0.00023965146,Loyal
721091583,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,32,3,3,3,3031.0,1879,1152.0,0.788,1298,15,1.5,0.62,0,4,Deal Hunters,-2.47941493320351,0.3380431368739809,0.2597,Inactive,0,4,0,0.00031975823,Loyal
713572683,Existing Customer,44,M,3,High School,Unknown,$60K - $80K,Blue,25,3,3,0,1862.0,0,1862.0,0.883,1226,34,0.789,0.0,0,1,At-Risk Customers,-1.5025473102117306,-0.8516353335477824,0.2408,High Risk,0,2,0,0.023172382,Loyal
716657058,Existing Customer,43,F,4,Post-Graduate,Married,Less than $40K,Blue,33,2,3,3,8358.0,926,7432.0,0.762,1566,37,0.542,0.111,0,1,At-Risk Customers,-1.2251157948340918,-0.9644997233467716,0.2636,Inactive,0,4,0,0.014023813,Loyal
779509983,Existing Customer,53,M,2,Post-Graduate,Single,$120K +,Blue,36,6,1,2,34516.0,931,33585.0,0.828,1022,21,1.1,0.027,0,3,Premium Customers,-0.6752455558354415,-3.1591718235549573,0.3271,Inactive,0,0,0,0.018734382,Loyal
717929133,Existing Customer,44,M,1,Uneducated,Married,$60K - $80K,Blue,36,5,2,3,14450.0,2440,12010.0,1.283,1235,30,0.667,0.169,0,0,Silent Users,-1.2565981392134749,-1.3251055335158233,0.3068,Inactive,0,2,0,0.004049033,Loyal
808284783,Existing Customer,62,F,1,Unknown,Married,Less than $40K,Blue,56,6,0,0,1438.3,0,1438.3,0.813,1951,44,1.095,0.0,0,0,Silent Users,-0.9147020871940928,-0.5422381762531119,0.4491,Inactive,0,4,0,0.002757541,Loyal
708476808,Existing Customer,54,M,4,Unknown,Divorced,$120K +,Blue,36,6,3,2,33791.0,1960,31831.0,0.618,1047,31,0.824,0.058,0,3,Premium Customers,-0.576202881346552,-2.9622671331520585,0.2371,High Risk,0,0,0,0.022077678,Loyal
710916408,Existing Customer,57,M,4,Graduate,Married,$60K - $80K,Blue,39,4,3,0,8466.0,1886,6580.0,0.56,1342,32,0.391,0.223,0,1,At-Risk Customers,-1.4939922730045985,-0.7789739957280093,0.2601,Inactive,0,2,0,0.00091303384,Loyal
708492558,Existing Customer,42,M,3,Unknown,Married,$60K - $80K,Blue,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,0,1,At-Risk Customers,-1.473658776055749,-1.8064039023551293,0.2146,High Risk,0,2,0,0.019115573,Loyal
799825758,Existing Customer,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,0,0,Silent Users,-1.7233968250173568,0.3916018314795383,0.4115,Inactive,0,2,0,6.0899223e-05,Loyal
718619883,Existing Customer,54,F,0,Uneducated,Married,Less than $40K,Blue,36,2,2,2,1494.0,706,788.0,1.674,1305,24,3.0,0.473,0,4,Deal Hunters,-2.10119210955852,0.2377748521547595,0.3243,Inactive,0,4,0,0.0009811481,Loyal
711844758,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,35,6,1,0,13551.0,1294,12257.0,0.791,1388,37,1.056,0.095,0,0,Silent Users,-0.9429479628181956,-1.3076803873457226,0.3762,Inactive,0,3,0,1.0709192e-06,Loyal
714798783,Existing Customer,49,M,1,Graduate,Single,$80K - $120K,Blue,36,6,2,2,18886.0,895,17991.0,1.826,1235,18,1.571,0.047,0,3,Premium Customers,-1.3286684217419555,-2.092105498251948,0.2667,Inactive,0,3,0,8.8927896e-05,Loyal
826762908,Existing Customer,52,M,3,High School,Unknown,$80K - $120K,Blue,48,3,2,0,11976.0,1273,10703.0,1.024,2089,36,1.118,0.106,0,0,Silent Users,-0.9589068927470028,-1.1729582377556471,0.3264,Inactive,0,3,0,0.018041011,Loyal
771894558,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,4,1,4,9964.0,1559,8405.0,1.873,1626,25,0.786,0.156,0,0,Silent Users,-1.3948677658810074,-1.0570517752877804,0.3577,Inactive,0,3,0,0.009934904,Loyal
721074183,Existing Customer,49,M,1,Doctorate,Married,$60K - $80K,Blue,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05,0,1,At-Risk Customers,-1.2652091137375725,-2.506555941051687,0.0459,High Risk,1,2,0,0.017291699,Loyal
715259583,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,44,3,2,3,5362.0,1901,3461.0,0.816,1553,38,1.0,0.355,0,0,Silent Users,-1.4428828017899966,-0.1136647392143417,0.3485,Inactive,0,4,0,0.00092051044,Loyal
718414008,Existing Customer,50,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,34516.0,1023,33493.0,1.004,1064,13,0.625,0.03,0,3,Premium Customers,-0.9494402342653048,-3.289733763551322,0.251,Inactive,0,0,0,0.00090397336,Loyal
719666283,Existing Customer,55,F,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174.0,1951,1223.0,0.766,1243,29,0.611,0.615,0,4,Deal Hunters,-1.975491338533001,0.5666808603297061,0.4076,Inactive,0,4,0,6.669728e-06,Loyal
714877233,Existing Customer,53,M,1,High School,Married,$80K - $120K,Blue,47,3,2,2,12262.0,1836,10426.0,1.584,1659,38,1.533,0.15,0,0,Silent Users,-1.0157449314824307,-1.0855844414015938,0.3294,Inactive,0,3,0,0.004738296,Loyal
785387883,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,0,1,At-Risk Customers,-1.351161702827098,0.2136581864849362,0.3169,Inactive,0,1,0,0.023060495,Loyal
771075258,Existing Customer,55,M,2,College,Single,$120K +,Silver,42,2,3,2,34516.0,1527,32989.0,0.526,1268,42,0.355,0.044,0,3,Premium Customers,-0.1984267431374968,-2.8839865501302464,0.2644,Inactive,0,0,3,0.016545424,Loyal
711318033,Existing Customer,47,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,2926.0,0,2926.0,0.676,1304,24,0.846,0.0,0,0,Silent Users,-1.6587751786382323,-1.0219417600350291,0.2769,Inactive,0,2,0,0.0005463481,Loyal
783554958,Existing Customer,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,0,3,Premium Customers,-0.4240381976117908,-2.914454061291977,0.3501,Inactive,0,0,0,7.7461984e-05,Loyal
720201033,Attrited Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,3,3,2,11669.0,2227,9442.0,0.622,720,23,0.353,0.191,1,1,At-Risk Customers,-1.7235798390436023,-1.2399508737547411,0.2273,High Risk,0,3,0,0.99470794,High Risk
718039683,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,0,0,Silent Users,-1.135179260270534,-1.403147431916553,0.3595,Inactive,0,1,0,0.0042263307,Loyal
710806083,Existing Customer,50,F,1,Uneducated,Unknown,Less than $40K,Silver,36,4,2,2,11888.0,2090,9798.0,0.7,1137,30,0.765,0.176,0,0,Silent Users,-1.3691499324903649,-1.1376712560112725,0.3062,Inactive,0,4,3,0.06303644,Loyal
714752208,Existing Customer,42,F,1,Graduate,Married,Less than $40K,Blue,36,5,1,2,2393.0,1985,408.0,0.788,978,16,0.778,0.83,0,4,Deal Hunters,-2.58528716293752,0.9557844316732952,0.3952,Inactive,0,4,0,0.055365115,Loyal
822063408,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,0,0,Silent Users,-2.062768311478916,-0.3107046616055465,0.3568,Inactive,0,1,0,4.6368506e-05,Loyal
714490308,Existing Customer,57,M,4,Graduate,Married,$80K - $120K,Blue,46,3,2,3,19270.0,1662,17608.0,1.186,1565,28,1.545,0.086,0,3,Premium Customers,-1.012414730247753,-1.8666516839220548,0.2985,Inactive,0,3,0,0.00033656048,Loyal
713356833,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,43,3,1,4,3710.0,2517,1193.0,1.541,1578,34,0.7,0.678,0,4,Deal Hunters,-1.8085335253994803,0.7734801706442811,0.4302,Inactive,0,3,0,0.03213839,Loyal
711402333,Existing Customer,47,M,2,Doctorate,Single,Less than $40K,Blue,37,2,1,3,3235.0,797,2438.0,0.541,1493,32,1.0,0.246,0,0,Silent Users,-1.5360430046528748,-0.2865580239680707,0.3811,Inactive,0,4,0,0.017112685,Loyal
708296883,Existing Customer,44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,0,0,Silent Users,-1.2933140614747325,-1.400612098192796,0.3472,Inactive,0,1,0,1.1098351e-06,Loyal
719154483,Existing Customer,53,M,2,High School,Divorced,$60K - $80K,Blue,36,5,3,2,7753.0,2100,5653.0,0.839,991,26,0.733,0.271,0,1,At-Risk Customers,-1.7896155999028716,-0.7156500250890279,0.246,High Risk,0,2,0,0.054749873,Loyal
717721458,Existing Customer,45,M,4,College,Divorced,$60K - $80K,Blue,40,5,1,0,10408.0,1186,9222.0,1.689,2560,42,1.211,0.114,0,0,Silent Users,-0.7012053143790398,-0.9010263347857396,0.406,Inactive,0,2,0,0.00020976344,Loyal
711112683,Existing Customer,63,F,1,College,Married,Unknown,Blue,36,6,2,3,3967.0,1568,2399.0,1.236,1657,29,1.231,0.395,0,0,Silent Users,-1.7473660350467284,-0.0339193213548175,0.333,Inactive,0,5,0,0.014037113,Loyal
715674483,Existing Customer,39,F,2,Post-Graduate,Single,Less than $40K,Blue,27,4,2,2,6205.0,2517,3688.0,0.939,1204,19,0.727,0.406,0,0,Silent Users,-2.0397271064642,-0.325364678767248,0.3046,Inactive,0,4,0,2.048318e-05,Loyal
789322833,Attrited Customer,48,F,5,High School,Married,Less than $40K,Blue,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,1,1,At-Risk Customers,-1.8338119282967489,-1.528008408825077,0.1959,High Risk,0,4,0,0.999982,High Risk
789968058,Existing Customer,51,M,1,Unknown,Single,$120K +,Blue,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0,0,Silent Users,-1.8612050257652464,-0.901979054486254,0.2864,Inactive,0,0,0,0.006504115,Loyal
709919283,Existing Customer,54,M,4,Graduate,Married,$80K - $120K,Blue,34,2,3,2,14926.0,2517,12409.0,1.996,1576,25,1.5,0.169,0,1,At-Risk Customers,-1.3721977257813558,-1.4360198934135018,0.2416,High Risk,0,3,0,0.001466892,Loyal
718744008,Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,3,6335.0,1128,5207.0,0.397,1217,20,0.667,0.178,0,0,Silent Users,-1.8158742991098888,-0.8796096936942129,0.2842,Inactive,0,4,0,0.0016153705,Loyal
767712558,Attrited Customer,59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,1,1,At-Risk Customers,-1.840990898077065,-2.124483410037564,0.1753,High Risk,0,2,0,0.99981767,High Risk
712950783,Attrited Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739,16,0.455,0.0,1,0,Silent Users,-1.9928083255587397,-1.1530382016095186,0.2505,Inactive,0,4,0,0.9999218,High Risk
716104983,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,32,6,3,2,2250.0,2117,133.0,1.162,1617,31,2.875,0.941,0,4,Deal Hunters,-2.277241515132825,1.4161249764370327,0.3334,Inactive,0,4,0,0.017286288,Loyal
818839983,Existing Customer,55,M,2,Graduate,Married,$120K +,Blue,50,3,2,0,10916.0,1536,9380.0,1.317,1592,34,1.0,0.141,0,0,Silent Users,-1.1757561989226828,-1.0731590725692646,0.3183,Inactive,0,0,0,5.4515403e-05,Loyal
772288758,Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,36,4,1,3,5349.0,1228,4121.0,0.728,1343,30,1.308,0.23,0,0,Silent Users,-1.534058470923842,-0.5082362790906426,0.3728,Inactive,0,5,0,0.00060329237,Loyal
712350858,Existing Customer,41,M,2,High School,Married,$80K - $120K,Blue,24,4,1,3,9366.0,1104,8262.0,0.572,1303,39,0.625,0.118,0,0,Silent Users,-1.067529578877036,-0.9412927872882132,0.382,Inactive,0,3,0,0.00013015501,Loyal
711009708,Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,28,5,1,0,21617.0,0,21617.0,1.047,1351,22,0.467,0.0,0,3,Premium Customers,-1.0019994208927223,-2.301477809628804,0.3313,Inactive,0,3,0,2.48856e-06,Loyal
712720158,Existing Customer,68,M,1,Graduate,Married,Unknown,Blue,56,5,2,3,13860.0,1652,12208.0,1.255,1910,32,1.909,0.119,0,0,Silent Users,-1.0487928971755869,-1.3364461493836486,0.3159,Inactive,0,5,0,0.00720423,Loyal
712215258,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Silver,31,2,2,3,18386.0,0,18386.0,0.868,1298,22,0.571,0.0,0,3,Premium Customers,-1.1859054262110311,-2.114988400684777,0.2722,Inactive,0,1,3,0.013267089,Loyal
773827008,Existing Customer,47,M,4,Uneducated,Single,$60K - $80K,Blue,41,6,2,2,2405.0,1540,865.0,0.469,1087,29,1.231,0.64,0,4,Deal Hunters,-2.1162482319357827,0.6381436367657499,0.3496,Inactive,0,2,0,8.814551e-05,Loyal
795232683,Existing Customer,53,F,1,College,Married,Less than $40K,Blue,47,4,2,3,2154.0,930,1224.0,2.121,1439,26,1.364,0.432,0,4,Deal Hunters,-1.9640845226353956,0.1272957009582423,0.3267,Inactive,0,4,0,5.8454807e-05,Loyal
713786508,Existing Customer,42,F,5,Unknown,Married,$40K - $60K,Blue,36,3,3,3,2038.0,0,2038.0,0.786,1238,28,0.75,0.0,0,1,At-Risk Customers,-1.6567757634710536,-0.9438779963682676,0.227,High Risk,0,1,0,0.03394786,Loyal
713539833,Existing Customer,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0,0,0,Silent Users,-1.2015062962953638,-1.2541053741970107,0.3526,Inactive,0,1,0,0.061979044,Loyal
712454058,Existing Customer,49,M,1,Doctorate,Married,$120K +,Blue,38,6,1,3,9364.0,618,8746.0,0.554,1099,27,0.8,0.066,0,0,Silent Users,-1.3894397433655423,-1.2437828046778328,0.346,Inactive,0,0,0,0.0052487017,Loyal
718759833,Existing Customer,44,F,2,Uneducated,Married,Unknown,Silver,35,4,3,2,32643.0,0,32643.0,1.3,1058,24,2.429,0.0,0,3,Premium Customers,-0.754690371965458,-3.11914583444016,0.2152,High Risk,0,5,3,0.012910965,Loyal
718803333,Existing Customer,43,F,4,Graduate,Divorced,Less than $40K,Blue,34,2,3,1,3195.0,1954,1241.0,0.971,1285,29,0.706,0.612,0,4,Deal Hunters,-2.0903179671783416,0.4949996679383394,0.2912,Inactive,0,4,0,0.0004280213,Loyal
720253908,Existing Customer,56,M,0,High School,Married,$80K - $120K,Blue,43,5,2,1,2852.0,1024,1828.0,1.009,1651,28,1.0,0.359,0,0,Silent Users,-1.7837736757260692,-0.0592890514054581,0.327,Inactive,0,3,0,0.00014652529,Loyal
714133158,Existing Customer,59,F,1,College,Single,Unknown,Blue,36,2,3,3,4224.0,1305,2919.0,0.852,1152,31,0.824,0.309,0,1,At-Risk Customers,-1.7748098169061948,-0.3012781090003175,0.2637,Inactive,0,5,0,0.03050328,Loyal
713187033,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,36,3,2,2,20459.0,2071,18388.0,1.248,1767,38,2.167,0.101,0,3,Premium Customers,-0.67373996878348,-1.763890354681251,0.326,Inactive,0,2,0,0.011449826,Loyal
714791208,Existing Customer,47,F,4,Unknown,Divorced,Less than $40K,Blue,41,6,5,3,3482.0,2114,1368.0,0.508,1039,24,0.263,0.607,0,1,At-Risk Customers,-2.3862688242815264,0.3140011082252011,0.159,High Risk,1,4,0,0.01925083,Loyal
772426383,Existing Customer,50,F,4,Uneducated,Married,$40K - $60K,Blue,40,5,2,3,3065.0,1570,1495.0,1.077,1130,28,1.333,0.512,0,4,Deal Hunters,-2.0058412044534157,0.2677880012379566,0.3351,Inactive,0,1,0,0.0014739002,Loyal
710975883,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,0,4,Deal Hunters,-2.062453132831753,1.1431846488292656,0.4346,Inactive,0,4,0,0.025188785,Loyal
714264408,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Blue,36,4,1,0,1611.0,746,865.0,0.993,1413,29,0.706,0.463,0,0,Silent Users,-1.869102214960228,0.3123682804234766,0.3948,Inactive,0,4,0,0.00022702865,Loyal
715827858,Existing Customer,58,F,4,Uneducated,Married,Less than $40K,Blue,47,3,3,3,2822.0,2173,649.0,1.456,1218,23,2.286,0.77,0,4,Deal Hunters,-2.410276805834175,0.8232791576310545,0.2922,Inactive,0,4,0,0.00023915386,Loyal
713741358,Attrited Customer,46,M,5,Graduate,Single,$80K - $120K,Blue,33,6,3,3,32975.0,2517,30458.0,0.658,597,17,0.7,0.076,1,3,Premium Customers,-1.0865470092896437,-3.0797430759941444,0.2001,High Risk,0,3,0,0.99849737,High Risk
709531908,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,47,5,2,2,1438.3,0,1438.3,0.776,2184,53,0.828,0.0,0,0,Silent Users,-0.7514619796038384,-0.4713971696319279,0.3566,Inactive,0,2,0,0.058843296,Loyal
716493408,Existing Customer,45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875.0,1719,14156.0,0.86,1592,37,1.467,0.108,0,1,At-Risk Customers,-0.9606856210065742,-1.4883427966038274,0.2637,Inactive,0,5,0,0.0066146846,Loyal
714141108,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,45,6,3,3,6703.0,893,5810.0,0.567,1388,28,0.75,0.133,0,1,At-Risk Customers,-1.5787112286243712,-0.929288167631378,0.2424,High Risk,0,4,0,0.0019683666,Loyal
708953883,Attrited Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,1,0,Silent Users,-1.864489215081024,-1.1310336288008829,0.26,Inactive,0,3,0,0.99993503,High Risk
712608783,Existing Customer,50,M,2,High School,Married,$80K - $120K,Silver,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0,3,Premium Customers,-0.2369210883338795,-2.9281307074476084,0.365,Inactive,0,3,3,0.007865402,Loyal
820353558,Existing Customer,41,F,3,High School,Married,$40K - $60K,Blue,36,4,1,2,9797.0,1434,8363.0,0.644,1503,34,0.478,0.146,0,0,Silent Users,-1.1724445806976445,-0.956723588717686,0.3759,Inactive,0,1,0,0.0034759059,Loyal
714964758,Existing Customer,45,F,5,Graduate,Divorced,$40K - $60K,Blue,36,5,2,2,10400.0,1777,8623.0,0.791,1105,28,0.867,0.171,0,0,Silent Users,-1.4762928861215043,-1.0764086532917916,0.3006,Inactive,0,1,0,0.014147478,Loyal
716264358,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,42,2,1,2,26792.0,1836,24956.0,1.432,2398,47,0.88,0.069,0,3,Premium Customers,-0.0001617513039721,-2.083956270357659,0.4109,Inactive,0,3,0,0.00030318782,Loyal
717296808,Existing Customer,67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,0,4,Deal Hunters,-2.1291369037627863,1.125085481769278,0.326,Inactive,0,4,0,0.007008264,Loyal
712977183,Existing Customer,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,0.706,1421,22,1.444,0.055,0,3,Premium Customers,-1.2332851219564374,-2.080369670063711,0.2211,High Risk,0,1,3,0.0002528305,Loyal
710829108,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985,2371.0,0.35,999,28,0.556,0.294,0,0,Silent Users,-1.8401013765597616,-0.2958251131593915,0.3114,Inactive,0,1,0,0.013862776,Loyal
779562633,Existing Customer,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,0,0,Silent Users,-2.03250990259445,-0.3363396826068002,0.3032,Inactive,0,1,0,8.682748e-05,Loyal
715315833,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,0.948,1243,24,1.0,0.19,0,0,Silent Users,-1.549360612172177,-1.123422551535732,0.2951,Inactive,0,3,0,0.010516579,Loyal
815500983,Existing Customer,59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890.0,2001,889.0,1.334,1860,36,1.0,0.692,0,4,Deal Hunters,-1.8650605468485983,0.8440136983864432,0.3235,Inactive,0,4,0,0.00017609716,Loyal
719360583,Existing Customer,53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,0.747,1502,25,1.273,0.503,0,4,Deal Hunters,-1.996052797664354,0.207650097603069,0.3324,Inactive,0,2,0,1.8156326e-05,Loyal
709701558,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251,20080.0,0.949,1460,50,1.083,0.059,0,3,Premium Customers,-0.2807778843162847,-1.7524092614785285,0.4038,Inactive,0,2,0,1.3452601e-06,Loyal
721148358,Existing Customer,49,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860.0,0,12860.0,0.646,1348,27,0.286,0.0,0,0,Silent Users,-1.2294374491190236,-1.663420455038494,0.2845,Inactive,0,5,0,0.027222829,Loyal
779862408,Existing Customer,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462,5816.0,1.161,1087,33,0.941,0.074,0,0,Silent Users,-1.3412994781606955,-0.9313114790315048,0.3606,Inactive,0,3,0,0.003568006,Loyal
812627208,Existing Customer,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,0.782,1226,33,0.571,0.513,0,0,Silent Users,-1.8448353368548305,0.4887997525982931,0.4065,Inactive,0,4,0,6.556941e-05,Loyal
711033408,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174,0,0,Silent Users,-1.4268911868932932,-0.9561134317042306,0.361,Inactive,0,4,0,0.0011406112,Loyal
779956608,Existing Customer,41,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758.0,0,20758.0,0.688,1555,32,0.684,0.0,0,3,Premium Customers,-0.7204250471295661,-2.094229586879476,0.3574,Inactive,0,5,0,0.00023984963,Loyal
780376683,Existing Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1.768,1827,24,3.0,0.135,0,1,At-Risk Customers,-1.3325856397992686,-1.4950391887289958,0.2394,High Risk,0,3,0,0.022548646,Loyal
717912483,Existing Customer,43,M,4,Graduate,Unknown,$80K - $120K,Blue,27,5,2,0,27259.0,0,27259.0,0.731,1376,35,0.591,0.0,0,3,Premium Customers,-0.515177981632483,-2.546312413886931,0.3035,Inactive,0,3,0,0.00011427953,Loyal
714454758,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,0.896,1771,37,0.762,0.251,0,0,Silent Users,-1.3070850116097328,-0.4361753876573184,0.3388,Inactive,0,4,0,0.002400011,Loyal
780466533,Existing Customer,54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676,19916.0,1.097,1873,52,0.529,0.078,0,3,Premium Customers,-0.2788833275572768,-1.7356293120324835,0.2994,Inactive,0,0,0,0.00029917218,Loyal
715735233,Existing Customer,51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598,1851.0,0.971,1679,42,0.556,0.463,0,0,Silent Users,-1.401941893392382,0.3781682363580101,0.4287,Inactive,0,4,0,0.003033385,Loyal
720476733,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,0.819,1002,22,0.571,0.133,0,0,Silent Users,-1.7136736063649447,-0.9230717518351936,0.3397,Inactive,0,4,0,0.007170137,Loyal
715872333,Existing Customer,41,M,0,High School,Unknown,$120K +,Blue,36,3,2,3,18214.0,1998,16216.0,0.829,1344,21,1.1,0.11,0,3,Premium Customers,-1.3014294019832084,-1.8436459133788996,0.2815,Inactive,0,0,0,0.0013308516,Loyal
712375758,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423,14970.0,1.642,1461,42,0.75,0.087,0,1,At-Risk Customers,-0.8156622626321927,-1.5166759442913418,0.2714,Inactive,0,3,0,0.0350268,Loyal
708868233,Attrited Customer,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,0.743,760,21,0.615,0.626,1,4,Deal Hunters,-2.4815670394318,0.5085782206403257,0.2667,Inactive,0,4,0,0.99669516,High Risk
718030083,Existing Customer,59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687,6184.0,1.242,1428,22,1.444,0.214,0,0,Silent Users,-1.6347163226670296,-0.8236966399501122,0.3538,Inactive,0,2,0,2.8986613e-05,Loyal
720707283,Existing Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,5,3,0,5288.0,866,4422.0,0.869,1777,42,0.75,0.164,0,1,At-Risk Customers,-1.197322437721443,-0.5417109290413558,0.2835,Inactive,0,3,0,0.027635422,Loyal
